,Unnamed: 0,title,magnitude,date_time,cdi,mmi,alert,tsunami,sig,net,nst,dmin,gap,magType,depth,latitude,longitude,location,continent,country
817,843,"M 6.7 - 98 km SSW of Bengkulu, Indonesia",6.7,07-06-2000 23:45,0,5,,0,691,us,352,0.0,0.0,mwc,33.0,-4.61,101.9,"Bengkulu, Indonesia",Asia,Indonesia
818,844,"M 6.7 - 95 km S of Bengkulu, Indonesia",6.7,04-06-2000 16:39,0,5,,0,691,us,147,0.0,0.0,mb,33.0,-4.65,102.1,"Bengkulu, Indonesia",Asia,Indonesia
819,845,"M 7.9 - 103 km S of Bengkulu, Indonesia",7.9,04-06-2000 16:28,0,8,,0,960,us,379,0.0,0.0,mwc,33.0,-4.72,102.09,"Bengkulu, Indonesia",Asia,Indonesia
820,846,"M 7.2 - 75 km N of San Antonio de los Cobres, Argentina",7.2,12-05-2000 18:43,0,5,,0,798,us,0,0.0,0.0,mwc,225.0,-23.55,-66.45,"San Antonio de los Cobres, Argentina",South America,Argentina
821,847,"M 7.6 - 89 km E of Luwuk, Indonesia",7.6,04-05-2000 04:21,0,7,,0,889,us,0,0.0,0.0,mwc,26.0,-1.1,123.57,"Luwuk, Indonesia",Asia,Indonesia
822,848,"M 6.6 - 62 km SSW of Ialibu, Papua New Guinea",6.6,03-03-2000 22:22,0,8,,0,670,us,0,0.0,0.0,mwc,10.0,-6.82,143.81,"Ialibu, Papua New Guinea",Oceania,Papua New Guinea
823,849,"M 6.6 - 87 km ESE of Kimbe, Papua New Guinea",6.6,06-02-2000 11:33,0,6,,0,670,us,0,0.0,0.0,mwc,33.0,-5.84,150.88,"Kimbe, Papua New Guinea",Oceania,Papua New Guinea
824,850,"M 6.8 - 84 km S of Shikotan, Russia",6.8,28-01-2000 14:21,0,6,,0,711,us,0,0.0,0.0,mwc,61.1,43.05,146.84,"Shikotan, Russia",Europe,Russian Federation
825,851,"M 7.2 - 117 km SSW of Hihifo, Tonga",7.2,08-01-2000 16:47,0,6,,0,798,us,0,0.0,0.0,mwc,183.4,-16.92,-174.25,"Hihifo, Tonga",Oceania,Tonga
826,852,"M 6.9 - 50 km WSW of Lata, Solomon Islands",6.9,29-12-1999 13:29,0,6,,0,732,us,0,0.0,0.0,mwb,33.0,-10.86,165.35,"Lata, Solomon Islands",Oceania,Solomon Islands
827,853,"M 6.5 - 59 km SSW of Labuan, Indonesia",6.5,21-12-1999 14:14,0,6,,0,650,us,0,0.0,0.0,mwb,56.0,-6.84,105.56,"Labuan, Indonesia",Asia,Indonesia
828,854,"M 7.3 - 14 km WNW of Bolitoc, Philippines",7.3,11-12-1999 18:03,0,7,,0,820,us,0,0.0,0.0,mwc,33.0,15.77,119.74,"Bolitoc, Philippines",Asia,Philippines
829,855,"M 7.0 - 26 km SSE of Karluk, Alaska",7.0,06-12-1999 23:12,0,7,,0,754,ak,0,0.0,0.0,mw,43.6,57.34,-154.35,"Karluk, Alaska",North America,United States
830,856,"M 6.6 - 127 km ESE of Arica, Chile",6.6,30-11-1999 04:01,0,5,,0,670,us,0,0.0,0.0,mwb,128.1,-18.9,-69.17,"Arica, Chile",South America,Chile
831,857,"M 7.5 - 92 km ESE of Lakatoro, Vanuatu",7.5,26-11-1999 13:21,0,7,,0,865,us,0,0.0,0.0,mwc,33.0,-16.42,168.21,"Lakatoro, Vanuatu",Oceania,Vanuatu
832,858,"M 7.0 - 88 km W of Kandrian, Papua New Guinea",7.0,19-11-1999 13:56,0,6,,0,754,us,0,0.0,0.0,mwc,33.0,-6.35,148.76,"Kandrian, Papua New Guinea",Oceania,Papua New Guinea
833,859,"M 6.9 - 84 km WNW of Kandrian, Papua New Guinea",6.9,17-11-1999 03:27,0,6,,0,732,us,0,0.0,0.0,mwc,47.5,-5.98,148.82,"Kandrian, Papua New Guinea",Oceania,Papua New Guinea
834,860,"M 7.2 - 8 km S of Düzce, Turkey",7.2,12-11-1999 16:57,0,9,,0,798,us,0,0.0,0.0,mwc,10.0,40.76,31.16,"Düzce, Turkey",Asia,Turkey
835,861,"M 6.5 - 31 km SW of Ashk?sham, Afghanistan",6.5,08-11-1999 16:45,0,4,,0,650,us,0,0.0,0.0,mwc,228.4,36.52,71.24,"Ashk?sham, Afghanistan",Asia,Afghanistan
836,862,"M 7.1 - Hector Mine, CA Earthquake",7.1,16-10-1999 09:46,8,8,,0,1576,ci,73,0.0,57.0,mw,13.73,34.6,-116.26,"Hector Mine, CA Earthquake",North America,United States
837,863,"M 7.5 - 15 km W of San Baltazar Loxicha, Mexico",7.5,30-09-1999 16:31,0,8,,0,865,us,0,0.0,0.0,mwc,60.6,16.06,-96.93,"San Baltazar Loxicha, Mexico",North America,Mexico
838,864,"M 6.5 - 31 km SE of Puli, Taiwan",6.5,25-09-1999 23:52,0,7,,0,650,us,0,0.0,0.0,mwc,17.0,23.74,121.16,"Puli, Taiwan",Asia,Taiwan
839,865,"M 7.7 - 21 km S of Puli, Taiwan",7.7,20-09-1999 17:47,0,9,,0,912,us,0,0.0,0.0,mwc,33.0,23.77,120.98,"Puli, Taiwan",Asia,Taiwan
840,866,"M 6.6 - 66 km E of Lakatoro, Vanuatu",6.6,22-08-1999 12:40,0,6,,0,670,us,0,0.0,0.0,mwc,33.0,-16.12,168.04,"Lakatoro, Vanuatu",Oceania,Vanuatu
841,867,"M 6.9 - 42 km S of Quepos, Costa Rica",6.9,20-08-1999 10:02,0,6,,0,732,us,0,0.0,0.0,mwc,20.0,9.04,-84.16,"Quepos, Costa Rica",North America,Costa Rica
842,868,"M 7.6 - 4 km ESE of Derince, Turkey",7.6,17-08-1999 00:01,0,9,,0,889,us,0,0.0,0.0,mwc,17.0,40.75,29.86,"Derince, Turkey",Asia,Turkey
843,869,"M 6.7 - 16 km N of Potrerillos, Honduras",6.7,11-07-1999 14:14,0,8,,0,691,us,0,0.0,0.0,mwc,10.0,15.78,-88.33,"Potrerillos, Honduras",North America,Guatemala
844,870,"M 7.0 - 1 km SE of Texcala, Mexico",7.0,15-06-1999 20:42,0,7,,0,754,us,0,0.0,0.0,mwc,70.0,18.39,-97.44,"Texcala, Mexico",North America,Mexico
845,871,"M 6.6 - 113 km SE of Kokopo, Papua New Guinea",6.6,17-05-1999 10:07,0,5,,0,670,us,0,0.0,0.0,mwc,27.0,-5.16,152.88,"Kokopo, Papua New Guinea",Oceania,Papua New Guinea
846,872,"M 7.1 - 51 km SSE of Kokopo, Papua New Guinea",7.1,16-05-1999 00:51,0,7,,0,776,us,0,0.0,0.0,mwc,73.7,-4.75,152.49,"Kokopo, Papua New Guinea",Oceania,Papua New Guinea
847,873,"M 7.1 - 92 km ENE of Kimbe, Papua New Guinea",7.1,10-05-1999 20:33,0,7,,0,776,us,0,0.0,0.0,mwb,138.0,-5.16,150.88,"Kimbe, Papua New Guinea",Oceania,Papua New Guinea
848,874,"M 6.8 - 132 km WSW of Haveluloto, Tonga",6.8,13-04-1999 10:38,0,5,,0,711,us,0,0.0,0.0,mwc,164.2,-21.42,-176.46,"Haveluloto, Tonga",Oceania,Tonga
849,875,"M 7.4 - 63 km W of Kimbe, Papua New Guinea",7.4,05-04-1999 11:08,0,7,,0,842,us,0,0.0,0.0,mwc,150.0,-5.59,149.57,"Kimbe, Papua New Guinea",Oceania,Papua New Guinea
850,876,"M 6.8 - 6 km SE of Camaná, Peru",6.8,03-04-1999 06:17,0,7,,0,711,us,0,0.0,0.0,mwc,87.2,-16.66,-72.66,"Camaná, Peru",South America,Peru
851,877,"M 6.6 - 9 km NNW of P?palkoti, India",6.6,28-03-1999 19:05,0,7,,0,670,us,0,0.0,0.0,mwb,15.0,30.51,79.4,"P?palkoti, India",Asia,India
852,878,"M 6.9 - 78 km WSW of Adak, Alaska",6.9,20-03-1999 10:47,0,6,,0,732,us,0,0.0,0.0,mwc,33.0,51.59,-177.67,"Adak, Alaska",North America,United States
853,879,"M 6.9 - 123 km SE of Vilyuchinsk, Russia",6.9,08-03-1999 12:25,0,5,,0,732,us,0,0.0,0.0,mwc,56.6,52.06,159.52,"Vilyuchinsk, Russia",Europe,Russian Federation
854,880,"M 7.1 - 69 km S of Tabiauan, Philippines",7.1,04-03-1999 08:52,0,6,,0,776,us,0,0.0,0.0,mwc,33.0,5.4,121.94,"Tabiauan, Philippines",Asia,Philippines
855,881,"M 6.6 - 110 km SSE of K?h Sef?d, Iran",6.6,04-03-1999 05:38,0,7,,0,670,us,0,0.0,0.0,mwc,33.0,28.34,57.19,"K?h Sef?d, Iran",Asia,Iran
856,882,"M 7.3 - 146 km NW of Sola, Vanuatu",7.3,06-02-1999 21:47,0,7,,0,820,us,0,0.0,0.0,mwc,90.1,-12.85,166.7,"Sola, Vanuatu",Oceania,Vanuatu
857,883,"M 6.6 - 18 km WSW of Nikolski, Alaska",6.6,28-01-1999 08:10,0,6,,0,670,us,0,0.0,0.0,mwc,67.2,52.89,-169.12,"Nikolski, Alaska",North America,United States
858,884,"M 7.0 - 110 km ESE of Kokopo, Papua New Guinea",7.0,19-01-1999 03:35,0,7,,0,754,us,0,0.0,0.0,mwc,114.1,-4.6,153.24,"Kokopo, Papua New Guinea",Oceania,Papua New Guinea
859,885,"M 6.8 - 131 km WSW of Haveluloto, Tonga",6.8,27-12-1998 00:38,0,5,,0,711,us,0,0.0,0.0,mwc,144.3,-21.63,-176.38,"Haveluloto, Tonga",Oceania,Tonga
860,886,"M 7.7 - 264 km ESE of Luwuk, Indonesia",7.7,29-11-1998 14:10,0,7,,0,912,us,0,0.0,0.0,mwc,33.0,-2.07,124.89,"Luwuk, Indonesia",Asia,Indonesia
861,887,"M 7.0 - 278 km NE of Lospalos, Timor Leste",7.0,09-11-1998 05:38,0,7,,0,754,us,0,0.0,0.0,mwc,33.0,-6.92,128.95,"Lospalos, Timor Leste",Asia,Indonesia
862,888,"M 6.7 - 282 km NE of Lospalos, Timor Leste",6.7,09-11-1998 05:30,0,6,,0,691,us,0,0.0,0.0,mwc,33.0,-6.95,129.02,"Lospalos, Timor Leste",Asia,Indonesia
863,889,"M 6.6 - 8 km WSW of Sumberpucung, Indonesia",6.6,28-09-1998 13:34,0,5,,0,670,us,0,0.0,0.0,mwb,151.6,-8.19,112.41,"Sumberpucung, Indonesia",Asia,Indonesia
864,890,"M 6.6 - 66 km NNW of Coquimbo, Chile",6.6,03-09-1998 17:37,0,6,,0,670,us,0,0.0,0.0,mwc,27.0,-29.45,-71.72,"Coquimbo, Chile",South America,Chile
865,891,"M 6.8 - 123 km SSE of Pondaguitan, Philippines",6.8,02-09-1998 08:37,0,5,,0,711,us,0,0.0,0.0,mwc,50.0,5.41,126.76,"Pondaguitan, Philippines",Asia,Indonesia
866,892,"M 7.2 - 3 km E of Bahía de Caráquez, Ecuador",7.2,04-08-1998 18:59,0,7,,0,798,us,0,0.0,0.0,mwc,33.0,-0.59,-80.39,"Bahía de Caráquez, Ecuador",South America,Ecuador
867,893,"M 6.7 - 192 km W of Abepura, Indonesia",6.7,29-07-1998 18:00,0,6,,0,691,us,0,0.0,0.0,mwc,33.0,-2.69,138.9,"Abepura, Indonesia",Asia,Indonesia
868,894,"M 7.0 - 50 km WNW of Aitape, Papua New Guinea",7.0,17-07-1998 08:49,0,7,,0,754,us,0,0.0,0.0,mwc,10.0,-2.96,141.93,"Aitape, Papua New Guinea",Oceania,Papua New Guinea
869,895,"M 7.0 - 52 km SE of Lata, Solomon Islands",7.0,16-07-1998 11:56,0,7,,0,754,us,0,0.0,0.0,mwc,110.2,-11.04,166.16,"Lata, Solomon Islands",Oceania,Solomon Islands
870,896,"M 6.6 - 24 km E of Rust?q, Afghanistan",6.6,30-05-1998 06:22,0,6,,0,670,us,0,0.0,0.0,mwb,33.0,37.11,70.11,"Rust?q, Afghanistan",Asia,Afghanistan
871,897,"M 6.6 - 25 km NNW of Mizque, Bolivia",6.6,22-05-1998 04:48,0,8,,0,670,us,0,0.0,0.0,mwb,24.0,-17.73,-65.43,"Mizque, Bolivia",South America,Bolivia
872,898,"M 6.7 - 127 km NNW of Palu, Indonesia",6.7,21-05-1998 05:34,0,6,,0,691,us,0,0.0,0.0,mwb,33.0,0.21,119.58,"Palu, Indonesia",Asia,Indonesia
873,899,"M 6.6 - 108 km SW of Kokopo, Papua New Guinea",6.6,13-05-1998 23:02,0,6,,0,670,us,0,0.0,0.0,mwc,61.4,-5.15,151.71,"Kokopo, Papua New Guinea",Oceania,Papua New Guinea
874,900,"M 7.5 - 254 km SSE of Ishigaki, Japan",7.5,03-05-1998 23:30,0,5,,0,865,us,0,0.0,0.0,mwb,33.0,22.31,125.31,"Ishigaki, Japan",Asia,Japan
875,901,"M 6.6 - 43 km NE of San Fernando, Peru",6.6,03-04-1998 22:01,0,5,,0,670,us,0,0.0,0.0,mwc,164.6,-8.15,-74.24,"San Fernando, Peru",South America,Peru
876,902,"M 7.0 - 95 km W of Pariaman, Indonesia",7.0,01-04-1998 17:56,0,6,,0,754,us,0,0.0,0.0,mwc,55.7,-0.54,99.26,"Pariaman, Indonesia",Asia,Indonesia
877,903,"M 6.6 - 52 km ESE of Kerman, Iran",6.6,14-03-1998 19:40,0,8,,0,670,us,0,0.0,0.0,mwc,9.0,30.15,57.6,"Kerman, Iran",Asia,Iran
878,904,"M 7.1 - 34 km SSE of Antofagasta, Chile",7.1,30-01-1998 12:16,0,7,,0,776,us,0,0.0,0.0,mwc,42.0,-23.91,-70.21,Ant,South America,Chile
879,905,"M 6.7 - 149 km ENE of Labasa, Fiji",6.7,12-01-1998 16:36,0,6,,0,691,us,0,0.0,0.0,mwc,23.4,-15.85,-179.38,"Labasa, Fiji",Oceania,Fiji
880,906,"M 6.6 - 47 km SSW of Ovalle, Chile",6.6,12-01-1998 10:14,0,7,,0,670,us,0,0.0,0.0,mwc,34.8,-30.98,-71.41,"Ovalle, Chile",South America,Chile
881,907,"M 6.6 - 10 km SSW of San José El Ídolo, Guatemala",6.6,10-01-1998 08:20,0,6,,0,670,us,0,0.0,0.0,mwc,33.0,14.37,-91.47,"San José El Ídolo, Guatemala",North America,Guatemala
882,908,"M 7.2 - 117 km N of Finschhafen, Papua New Guinea",7.2,22-12-1997 02:05,0,6,,0,798,us,0,0.0,0.0,mwc,179.3,-5.5,147.87,"Finschhafen, Papua New Guinea",Oceania,Papua New Guinea
883,909,"M 7.8 - 156 km S of Ust’-Kamchatsk Staryy, Russia",7.8,05-12-1997 11:26,0,7,,0,936,us,0,0.0,0.0,mwc,33.0,54.84,162.04,"Ust’-Kamchatsk Staryy, Russia",Asia,Russian Federation
884,910,"M 7.0 - 97 km NW of Gorontalo, Indonesia",7.0,25-11-1997 12:14,0,6,,0,754,us,0,0.0,0.0,mwc,24.0,1.24,122.54,"Gorontalo, Indonesia",Asia,Indonesia
885,911,"M 6.6 - 22 km SW of Lithakiá, Greece",6.6,18-11-1997 13:07,0,7,,0,670,us,0,0.0,0.0,mwc,33.0,37.57,20.66,"Lithakiá, Greece",Europe,Greece
886,912,"M 7.0 - 34 km ESE of Port-Olry, Vanuatu",7.0,15-11-1997 18:59,0,6,,0,754,us,0,0.0,0.0,mwc,123.1,-15.14,167.38,"Port-Olry, Vanuatu",Oceania,Vanuatu
887,913,"M 6.5 - 13 km NNE of San Sebastián, El Salvador",6.5,09-11-1997 22:56,0,4,,0,650,us,0,0.0,0.0,mwb,176.4,13.85,-88.81,"San Sebastián, El Salvador",North America,El Salvador
888,914,M 7.5 - western Xizang,7.5,08-11-1997 10:02,0,7,,0,865,us,0,0.0,0.0,mwc,33.0,35.07,87.32,western Xizang,Asia,China
889,915,"M 7.2 - 51 km N of Barranca, Peru",7.2,28-10-1997 06:15,0,7,,0,798,us,0,0.0,0.0,mwc,112.0,-4.37,-76.68,"Barranca, Peru",South America,Peru
890,916,"M 7.1 - 36 km SW of Monte Patria, Chile",7.1,15-10-1997 01:03,0,7,,0,776,us,0,0.0,0.0,mwc,58.0,-30.93,-71.22,"Monte Patria, Chile",South America,Chile
891,917,"M 7.8 - 192 km WSW of Haveluloto, Tonga",7.8,14-10-1997 09:53,0,7,,0,936,us,0,0.0,0.0,mwb,167.3,-22.1,-176.77,"Haveluloto, Tonga",Oceania,Tonga
892,918,"M 6.5 - 18 km E of Talisay, Philippines",6.5,06-10-1997 12:30,0,5,,0,650,us,0,0.0,0.0,mwb,105.6,9.79,125.78,"Talisay, Philippines",Asia,Philippines
893,919,"M 6.8 - 24 km SW of Roncesvalles, Colombia",6.8,02-09-1997 12:13,0,5,,0,711,us,0,0.0,0.0,mwb,198.7,3.85,-75.75,"Roncesvalles, Colombia",South America,Colombia
894,920,"M 6.6 - 64 km NNE of Angoram, Papua New Guinea",6.6,29-08-1997 08:14,0,6,,0,670,us,0,0.0,0.0,mwc,22.8,-3.56,144.36,"Angoram, Papua New Guinea",Oceania,Papua New Guinea
895,921,"M 6.9 - 4 km ENE of El Ciruelo, Mexico",6.9,19-07-1997 14:22,0,6,,0,732,us,0,0.0,0.0,mwb,33.0,16.33,-98.22,"El Ciruelo, Mexico",North America,Mexico
896,922,"M 7.0 - 26 km WSW of Carúpano, Venezuela",7.0,09-07-1997 19:24,0,8,,0,754,us,0,0.0,0.0,mwc,19.9,10.6,-63.49,"Carúpano, Venezuela",South America,Venezuela
897,923,"M 6.8 - 52 km WSW of Coquimbo, Chile",6.8,06-07-1997 09:54,0,6,,0,711,us,0,0.0,0.0,mwc,19.0,-30.06,-71.87,"Coquimbo, Chile",South America,Chile
898,924,"M 6.5 - 5 km ENE of Churumuco de Morelos, Mexico",6.5,22-05-1997 07:50,0,6,,0,650,us,0,0.0,0.0,mwc,70.0,18.68,-101.6,"Churumuco de Morelos, Mexico",North America,Mexico
899,925,"M 6.8 - 99 km S of Isangel, Vanuatu",6.8,21-05-1997 14:10,0,6,,0,711,us,0,0.0,0.0,mwc,57.0,-20.44,169.29,"Isangel, Vanuatu",Oceania,Vanuatu
900,926,"M 6.5 - 51 km S of Jurm, Afghanistan",6.5,13-05-1997 14:13,0,4,,0,650,us,0,0.0,0.0,mwb,196.0,36.41,70.94,"Jurm, Afghanistan",Asia,Afghanistan
901,927,"M 7.3 - 58 km E of Q?’en, Iran",7.3,10-05-1997 07:57,0,9,,0,820,us,0,0.0,0.0,mwb,10.0,33.83,59.81,"Q?’en, Iran",Asia,Iran
902,928,"M 6.5 - 49 km N of Yigo Village, Guam",6.5,23-04-1997 19:44,0,6,,0,650,us,0,0.0,0.0,mwc,100.8,13.99,144.9,"Yigo Village, Guam",Oceania,Guam
903,929,"M 6.7 - 18 km WSW of Scarborough, Trinidad and Tobago",6.7,22-04-1997 09:31,0,7,,0,691,us,0,0.0,0.0,mwb,5.0,11.11,-60.89,"Scarborough, Trinidad and Tobago",North America,Trinidad and Tobago
904,930,"M 7.7 - 171 km NNW of Sola, Vanuatu",7.7,21-04-1997 12:02,0,6,,0,912,us,0,0.0,0.0,mwc,33.0,-12.58,166.68,"Sola, Vanuatu",Oceania,Vanuatu
905,931,"M 6.5 - 49 km W of Finschhafen, Papua New Guinea",6.5,05-04-1997 12:23,0,6,,0,650,us,0,0.0,0.0,mwc,69.1,-6.48,147.41,"Finschhafen, Papua New Guinea",Oceania,Papua New Guinea
906,932,"M 6.9 - 121 km E of Kinablangan, Philippines",6.9,11-03-1997 19:22,0,5,,0,732,us,0,0.0,0.0,mwb,10.0,7.74,127.65,"Kinablangan, Philippines",Asia,Philippines
907,933,"M 7.1 - 29 km ESE of Harnai, Pakistan",7.1,27-02-1997 21:08,0,6,,0,776,us,0,0.0,0.0,mwc,33.0,29.98,68.21,"Harnai, Pakistan",Asia,Pakistan
908,934,M 6.5 - Turkmenistan-Iran border region,6.5,04-02-1997 10:37,0,8,,0,650,us,0,0.0,0.0,mwc,10.0,37.66,57.29,Turkmenistan-Iran border region,Asia,Iran
909,935,"M 7.2 - 46 km WNW of El Habillal, Mexico",7.2,11-01-1997 20:28,0,7,,0,798,us,0,0.0,0.0,mwb,33.0,18.22,-102.76,"El Habillal, Mexico",North America,Mexico
910,936,"M 6.5 - 131 km W of Iwanai, Japan",6.5,22-12-1996 14:53,0,4,,0,650,us,0,0.0,0.0,mwc,226.5,43.21,138.92,"Iwanai, Japan",Asia,Japan
911,937,"M 6.7 - 17 km SW of Miyazaki, Japan",6.7,02-12-1996 22:17,0,6,,0,691,us,0,0.0,0.0,mwc,49.2,31.79,131.31,"Miyazaki, Japan",Asia,Japan
912,938,"M 6.9 - 130 km ENE of Thang, India",6.9,19-11-1996 10:44,0,7,,0,732,us,0,0.0,0.0,mwc,33.0,35.34,78.13,"Thang, India",Asia,China
913,939,"M 7.7 - 60 km SW of Changuillo, Peru",7.7,12-11-1996 16:59,0,7,,0,912,us,0,0.0,0.0,mwc,33.0,-14.99,-75.68,"Changuillo, Peru",South America,Peru
914,940,"M 6.7 - 5 km SE of Miyazaki, Japan",6.7,19-10-1996 14:44,0,7,,0,691,us,0,0.0,0.0,mwc,22.0,31.88,131.47,"Miyazaki, Japan",Asia,Japan
915,941,"M 6.6 - 20 km SSE of Nishinoomote, Japan",6.6,18-10-1996 10:50,0,7,,0,670,us,0,0.0,0.0,mwc,10.0,30.57,131.09,"Nishinoomote, Japan",Asia,Japan
916,942,"M 6.8 - 90 km S of Panguna, Papua New Guinea",6.8,14-10-1996 23:26,0,6,,0,711,us,0,0.0,0.0,mwc,24.0,-7.13,155.57,"Panguna, Papua New Guinea",Oceania,Solomon Islands
917,943,"M 6.8 - 36 km SW of Paphos, Cyprus",6.8,09-10-1996 13:10,0,6,,0,711,us,0,0.0,0.0,mwc,33.0,34.56,32.13,"Paphos, Cyprus",Asia,Cyprus
918,944,"M 6.6 - 24 km NE of Cortes, Philippines",6.6,20-09-1996 04:11,0,6,,0,670,us,0,0.0,0.0,mwc,33.0,9.45,126.33,"Cortes, Philippines",Asia,Philippines
919,945,"M 6.6 - 22 km NNE of Cortes, Philippines",6.6,20-09-1996 04:10,0,6,,0,670,us,0,0.0,0.0,mwc,33.0,9.46,126.28,"Cortes, Philippines",Asia,Philippines
920,946,"M 6.8 - 78 km E of Hengchun, Taiwan",6.8,05-09-1996 23:42,0,6,,0,711,us,0,0.0,0.0,mwc,20.0,21.9,121.5,"Hengchun, Taiwan",Asia,Taiwan
921,947,"M 6.9 - 62 km WSW of Kirakira, Solomon Islands",6.9,02-08-1996 12:55,0,6,,0,732,us,0,0.0,0.0,mwc,33.0,-10.77,161.44,"Kirakira, Solomon Islands",Oceania,Solomon Islands
922,948,"M 7.0 - 220 km NNE of Palu, Indonesia",7.0,22-07-1996 14:19,0,6,,0,754,us,0,0.0,0.0,mwc,33.0,1.0,120.45,"Palu, Indonesia",Asia,Indonesia
923,949,"M 6.6 - 217 km NNE of Palu, Indonesia",6.6,16-07-1996 10:07,0,6,,0,670,us,0,0.0,0.0,mwb,33.0,1.02,120.25,"Palu, Indonesia",Asia,Indonesia
924,950,"M 6.8 - 26 km NNE of Coyuquilla Norte, Mexico",6.8,15-07-1996 21:23,0,6,,0,711,us,0,0.0,0.0,mwb,18.3,17.6,-100.96,"Coyuquilla Norte, Mexico",North America,Mexico
925,951,"M 7.9 - 169 km NNE of Maumere, Indonesia",7.9,17-06-1996 11:22,0,4,,0,960,us,0,0.0,0.0,mwc,587.3,-7.14,122.59,"Maumere, Indonesia",Asia,Indonesia
926,952,"M 7.1 - 8 km NNE of Palapag, Philippines",7.1,11-06-1996 18:22,0,6,,0,776,us,0,0.0,0.0,mwc,33.0,12.61,125.15,"Palapag, Philippines",Asia,Philippines
927,953,"M 7.3 - 46 km SSW of Adak, Alaska",7.3,10-06-1996 15:24,0,7,,0,820,us,0,0.0,0.0,mwc,26.3,51.48,-176.85,"Adak, Alaska",North America,United States
928,954,"M 7.9 - 77 km WSW of Adak, Alaska",7.9,10-06-1996 04:03,0,7,,0,960,us,0,0.0,0.0,mwc,33.0,51.56,-177.63,"Adak, Alaska",North America,United States
929,955,"M 6.7 - 63 km NW of Sola, Vanuatu",6.7,10-06-1996 01:04,0,4,,0,691,us,0,0.0,0.0,mwc,200.1,-13.48,167.13,"Sola, Vanuatu",Oceania,Vanuatu
930,956,"M 7.2 - 58 km WSW of Panguna, Papua New Guinea",7.2,29-04-1996 14:40,0,6,,0,798,us,0,0.0,0.0,mwc,44.0,-6.52,155.0,"Panguna, Papua New Guinea",Oceania,Papua New Guinea
931,957,"M 6.6 - 44 km SE of Antofagasta, Chile",6.6,19-04-1996 00:19,0,7,,0,670,us,0,0.0,0.0,mwb,49.5,-23.94,-70.09,Ant,South America,Chile
932,958,"M 6.7 - 44 km NNE of Port-Olry, Vanuatu",6.7,17-03-1996 14:48,0,5,,0,691,us,0,0.0,0.0,mwc,164.4,-14.7,167.3,"Port-Olry, Vanuatu",Oceania,Vanuatu
933,959,"M 6.7 - 30 km WSW of Villa El Carmen, Nicaragua",6.7,03-03-1996 16:37,0,6,,0,691,us,0,0.0,0.0,mwc,33.0,11.9,-86.77,"Villa El Carmen, Nicaragua",North America,Nicaragua
934,960,"M 6.6 - 39 km WSW of Masachapa, Nicaragua",6.6,03-03-1996 14:55,0,6,,0,670,us,0,0.0,0.0,mwc,33.0,11.66,-86.86,"Masachapa, Nicaragua",North America,Nicaragua
935,961,"M 7.1 - 24 km SSW of Santa María Chico Ometepec, Mexico",7.1,25-02-1996 03:08,0,7,,0,776,us,0,0.0,0.0,mw,21.1,15.98,-98.07,"Santa María Chico Ometepec, Mexico",North America,Mexico
936,962,"M 7.5 - 123 km WSW of Puerto Santa, Peru",7.5,21-02-1996 12:51,0,6,,0,865,us,0,0.0,0.0,mw,10.0,-9.59,-79.59,"Puerto Santa, Peru",South America,Peru
937,963,"M 6.5 - 32 km NNE of Biak, Indonesia",6.5,17-02-1996 20:18,0,6,,0,650,us,0,0.0,0.0,mw,31.9,-0.92,136.22,"Biak, Indonesia",Asia,Indonesia
938,964,"M 6.5 - 67 km NNW of Insrom, Indonesia",6.5,17-02-1996 14:21,0,6,,0,650,us,0,0.0,0.0,mw,19.2,-0.57,135.84,"Insrom, Indonesia",Asia,Indonesia
939,965,"M 8.1 - 101 km ENE of Biak, Indonesia",8.09,17-02-1996 05:59,0,8,,0,1007,official,0,0.0,0.0,mww,33.0,-0.89,136.95,"Biak, Indonesia",Asia,Indonesia
940,966,"M 6.7 - 123 km E of Namie, Japan",6.7,16-02-1996 15:22,0,4,,0,691,us,0,0.0,0.0,mw,40.8,37.35,142.38,"Namie, Japan",Asia,Japan
941,967,"M 7.2 - 158 km E of Kuril’sk, Russia",7.2,07-02-1996 21:36,0,6,,0,798,us,0,0.0,0.0,mw,42.6,45.32,149.89,"Kuril’sk, Russia",Europe,Russian Federation
942,968,"M 6.6 - 47 km N of Lijiang, China",6.6,03-02-1996 11:14,0,10,,0,670,us,0,0.0,0.0,mw,11.1,27.29,100.28,"Lijiang, China",Asia,China
943,969,"M 6.6 - 106 km NE of Yelizovo, Russia",6.6,01-01-1996 09:57,0,7,,0,670,us,0,0.0,0.0,ms,33.0,53.83,159.59,"Yelizovo, Russia",Asia,Russian Federation
944,970,"M 7.9 - 181 km N of Palu, Indonesia",7.9,01-01-1996 08:05,0,8,,0,960,us,0,0.0,0.0,mw,24.0,0.73,119.93,"Palu, Indonesia",Asia,Indonesia
945,971,"M 7.1 - 297 km NE of Lospalos, Timor Leste",7.1,25-12-1995 04:43,0,6,,0,776,us,0,0.0,0.0,mw,141.9,-6.9,129.15,"Lospalos, Timor Leste",Asia,Indonesia
946,972,"M 6.5 - 130 km SSW of Abepura, Indonesia",6.5,19-12-1995 23:28,0,6,,0,650,us,0,0.0,0.0,mwb,63.4,-3.7,140.23,"Abepura, Indonesia",Asia,Indonesia
